iteration,operation_type,ecu_id,sec_level,key_len_bytes,latency_ms,status
18,SMK_signDataECDSA,-,-,64,61,success
18,SMK_getMyECDHPublicKey,-,-,66,14,success
18,SMK_requestSessionKeyToGateway,-,-,60,115,success
18,SMK_computeMyECDHSharedSecret,-,-,32,14,success
18,SMK_decryptAndStoreSubMasterKey,-,-,32,26,success
18,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
19,SMK_createECDSAKey,-,-,-,4,success
19,SMK_getECDSAPublicKey,-,-,65,4,success
19,SMK_signDataECDSA,-,-,64,66,success
19,SMK_getMyECDHPublicKey,-,-,66,14,success
19,SMK_requestSessionKeyToGateway,-,-,60,121,success
19,SMK_computeMyECDHSharedSecret,-,-,32,15,success
19,SMK_decryptAndStoreSubMasterKey,-,-,32,29,success
19,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
20,SMK_createECDSAKey,-,-,-,4,success
20,SMK_getECDSAPublicKey,-,-,65,4,success
20,SMK_signDataECDSA,-,-,64,65,success
20,SMK_getMyECDHPublicKey,-,-,66,14,success
20,SMK_requestSessionKeyToGateway,-,-,60,130,success
20,SMK_computeMyECDHSharedSecret,-,-,32,15,success
20,SMK_decryptAndStoreSubMasterKey,-,-,32,28,success
20,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
21,SMK_createECDSAKey,-,-,-,5,success
21,SMK_getECDSAPublicKey,-,-,65,5,success
21,SMK_signDataECDSA,-,-,64,71,success
21,SMK_getMyECDHPublicKey,-,-,66,14,success
21,SMK_requestSessionKeyToGateway,-,-,60,120,success
21,SMK_computeMyECDHSharedSecret,-,-,32,14,success
21,SMK_decryptAndStoreSubMasterKey,-,-,32,25,success
21,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
22,SMK_createECDSAKey,-,-,-,4,success
22,SMK_getECDSAPublicKey,-,-,65,4,success
22,SMK_signDataECDSA,-,-,64,61,success
22,SMK_getMyECDHPublicKey,-,-,66,14,success
22,SMK_requestSessionKeyToGateway,-,-,60,72,success
22,SMK_computeMyECDHSharedSecret,-,-,32,13,success
22,SMK_decryptAndStoreSubMasterKey,-,-,32,26,success
22,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
23,SMK_createECDSAKey,-,-,-,3,success
23,SMK_getECDSAPublicKey,-,-,65,3,success
23,SMK_signDataECDSA,-,-,64,58,success
23,SMK_getMyECDHPublicKey,-,-,66,14,success
23,SMK_requestSessionKeyToGateway,-,-,60,132,success
23,SMK_computeMyECDHSharedSecret,-,-,32,13,success
23,SMK_decryptAndStoreSubMasterKey,-,-,32,27,success
